Zipcode, Latest_File, Last_Updated
01854,results_MA/01854_CI1_120819_14_32_36.csv,12/08/19 14:32
01536,results_MA/01536_CI1_120819_14_37_13.csv,12/08/19 14:37
01073,results_MA/01073_CI4_120819_14_36_55.csv,12/08/19 14:36
02726,results_MA/02726_CI1_120819_14_36_27.csv,12/08/19 14:36
01331,results_MA/01331_CI1_120819_14_33_03.csv,12/08/19 14:33
02360,results_MA/02360_CI2_120819_14_33_53.csv,12/08/19 14:33
01907,results_MA/01907_CI1_120819_14_31_41.csv,12/08/19 14:31
02738,results_MA/02738_CI2_120819_14_36_06.csv,12/08/19 14:36
01260,results_MA/01260_CI4_120819_14_33_33.csv,12/08/19 14:33
01093,results_MA/01093_CI4_121119_15_28_54.csv,12/11/19 15:28
01005,results_MA/01005_CI1_120819_14_32_34.csv,12/08/19 14:32
01035,results_MA/01035_CI4_120819_14_30_23.csv,12/08/19 14:30
01102,results_MA/01102_CI4_120819_14_38_29.csv,12/08/19 14:38
02370,results_MA/02370_CI1_120819_14_33_34.csv,12/08/19 14:33
01606,results_MA/01606_CI1_121119_15_29_25.csv,12/11/19 15:29
01462,results_MA/01462_CI5_121119_15_28_08.csv,12/11/19 15:28
01754,results_MA/01754_CI2_120819_14_34_24.csv,12/08/19 14:34
01521,results_MA/01521_CI1_121119_15_28_36.csv,12/11/19 15:28
02672,results_MA/02672_CI2_121119_15_28_24.csv,12/11/19 15:28
01007,results_MA/01007_CI1_121119_15_28_09.csv,12/11/19 15:28
01096,results_MA/01096_CI1_120819_14_33_48.csv,12/08/19 14:33
01366,results_MA/01366_CI1_120819_14_34_23.csv,12/08/19 14:34
02368,results_MA/02368_CI1_120819_14_35_01.csv,12/08/19 14:35
02053,results_MA/02053_CI2_121119_15_28_22.csv,12/11/19 15:28
02650,results_MA/02650_CI2_120819_14_35_34.csv,12/08/19 14:35
02136,results_MA/02136_CI2_120819_14_32_08.csv,12/08/19 14:32
01741,results_MA/01741_CI2_120819_14_36_02.csv,12/08/19 14:36
01569,results_MA/01569_CI1_120819_14_35_42.csv,12/08/19 14:35
02464,results_MA/02464_CI2_120819_14_33_30.csv,12/08/19 14:33
02558,results_MA/02558_CI2_120819_14_32_48.csv,12/08/19 14:32
02304,results_MA/02304_CI1_121119_15_28_26.csv,12/11/19 15:28
01527,results_MA/01527_CI1_120819_14_38_07.csv,12/08/19 14:38
02169,results_MA/02169_CI1_120819_14_31_05.csv,12/08/19 14:31
01570,results_MA/01570_CI1_121119_15_28_52.csv,12/11/19 15:28
02150,results_MA/02150_CI2_120819_14_36_36.csv,12/08/19 14:36
01526,results_MA/01526_CI1_120819_14_31_38.csv,12/08/19 14:31
02030,results_MA/02030_CI2_121119_15_28_05.csv,12/11/19 15:28
02131,results_MA/02131_CI2_120819_14_37_58.csv,12/08/19 14:37
02538,results_MA/02538_CI2_120819_14_33_43.csv,12/08/19 14:33
02130,results_MA/02130_CI2_120819_14_35_27.csv,12/08/19 14:35
02641,results_MA/02641_CI2_120819_14_34_18.csv,12/08/19 14:34
02472,results_MA/02472_CI2_121119_15_27_12.csv,12/11/19 15:27
02347,results_MA/02347_CI2_120819_14_30_58.csv,12/08/19 14:30
02142,results_MA/02142_CI2_120819_14_33_15.csv,12/08/19 14:33
01360,results_MA/01360_CI4_120819_14_35_51.csv,12/08/19 14:35
02051,results_MA/02051_CI2_120819_14_37_44.csv,12/08/19 14:37
02644,results_MA/02644_CI2_120819_14_36_40.csv,12/08/19 14:36
01523,results_MA/01523_CI1_120819_14_33_06.csv,12/08/19 14:33
01908,results_MA/01908_CI1_120819_14_30_12.csv,12/08/19 14:30
02110,results_MA/02110_CI2_120819_14_34_13.csv,12/08/19 14:34
02559,results_MA/02559_CI2_120819_14_35_41.csv,12/08/19 14:35
02554,results_MA/02554_CI3_120819_14_33_17.csv,12/08/19 14:33
02118,results_MA/02118_CI2_120819_14_36_26.csv,12/08/19 14:36
01936,results_MA/01936_CI1_120819_14_34_20.csv,12/08/19 14:34
02090,results_MA/02090_CI2_120819_14_33_24.csv,12/08/19 14:33
02350,results_MA/02350_CI1_121119_15_28_46.csv,12/11/19 15:28
