date_downloaded,TDU_service_territory,supplier_name,plan_id,incumbent_flag,plan_order_rank,contract_term_1,contract_term_2,early_termination_fee,enrollment_fee,percent_renewable,rate_type,variable_rate_1,variable_rate_2,fixed_charge,additional_incentives,enroll_online,new_customer_only,estimated_monthly_cost,estimated_savings
04/03/2020 12:04:52,Eversource,Eversource,54645,True,0,,,0.00,0.00,0.29,Fixed,0.0941,,0.00,"Fixed until June 30, 2020.",False,False,70.61,0.00
04/03/2020 12:04:52,Eversource,Town Square Energy,119386,False,1,7,,0.00,0.00,0.29,Fixed,0.0687,,0.00,,False,False,51.53,19.08
04/03/2020 12:04:52,Eversource,"Public Power, LLC (EA)",119346,False,2,8,,0.00,0.00,0.29,Fixed,0.0689,,0.00,,True,True,51.68,18.93
04/03/2020 12:04:52,Eversource,"Public Power, LLC (EA)",119356,False,3,8,,0.00,0.00,0.29,Fixed,0.0289,,30.00,"Monthly Capacity Fee is fixed for the term of the offer and billed separately by the supplier. Estimated annual usage must not exceed 30,000 kWh.",True,True,21.68,18.93
04/03/2020 12:04:52,Eversource,"Liberty Power Holdings, LLC (EA)",119331,False,4,6,,50.00,0.00,0.29,Fixed,0.0692,,0.00,,False,False,51.88,18.73
04/03/2020 12:04:52,Eversource,"Public Power, LLC (EA)",119361,False,5,8,,0.00,0.00,0.29,Fixed,0.0519,,12.95,"Monthly Capacity Fee is fixed for the term of the offer and billed separately by the supplier. Estimated annual usage must not exceed 30,000 kWh.",True,True,38.93,18.73
04/03/2020 12:04:52,Eversource,"Discount Power, Inc.",119141,False,6,6,,0.00,0.00,0.29,Fixed,0.0699,,0.00,Includes monthly online shopping/dining rewards program.,True,True,52.43,18.18
04/03/2020 12:04:52,Eversource,Direct Energy,119021,False,7,8,,0.00,0.00,0.29,Fixed,0.0707,,0.00,,True,True,53.03,17.58
04/03/2020 12:04:52,Eversource,"Clearview Electric, Inc.",118361,False,8,6,,50.00,0.00,1.00,Fixed,0.0709,,0.00,,True,False,53.18,17.43
04/03/2020 12:04:52,Eversource,"Discount Power, Inc.",119136,False,9,6,,0.00,0.00,1.00,Fixed,0.0709,,0.00,Includes monthly online shopping/dining rewards program.,True,True,53.18,17.43
04/03/2020 12:04:52,Eversource,"Clearview Electric, Inc.",117476,False,10,9,,50.00,0.00,1.00,Fixed,0.0719,,0.00,,True,False,53.93,16.68
04/03/2020 12:04:52,Eversource,"Starion Energy, Inc.",117586,False,11,9,,0.00,0.00,0.29,Fixed,0.0729,,0.00,,False,True,54.68,15.93
04/03/2020 12:04:52,Eversource,Sunwave Gas &amp; Power,118471,False,12,6,,50.00,0.00,0.29,Fixed,0.0751,,0.00,Offer designed for customers with 60% Load Factor energy consumption or better. Requires usage review and supplier approval. Contact supplier for details and information regarding cancellation fee.,False,False,56.29,14.32
04/03/2020 12:04:52,Eversource,"Public Power, LLC",117916,False,13,4,,50.00,0.00,0.29,Fixed,0.0757,,0.00,,False,False,56.78,13.83
04/03/2020 12:04:52,Eversource,"Liberty Power Holdings, LLC",119291,False,14,36,,50.00,0.00,0.29,Fixed,0.0768,,0.00,$30 rebate after 6 months.,True,False,57.60,13.01
04/03/2020 12:04:52,Eversource,Town Square Energy,118661,False,15,36,,50.00,0.00,0.29,Fixed,0.0770,,0.00,,False,False,57.75,12.86
04/03/2020 12:04:52,Eversource,"Discount Power, Inc.",119126,False,16,6,,0.00,50.00,1.00,Fixed,0.0660,,0.00,Includes monthly online shopping/dining rewards program.,True,True,49.50,12.78
04/03/2020 12:04:52,Eversource,Town Square Energy,116141,False,17,10,12,50.00,0.00,0.29,Tiered,0.0787,0.0887,0.00,,False,False,59.03,11.58
04/03/2020 12:04:52,Eversource,"Verde Energy USA, Inc.",118396,False,18,6,,0.00,0.00,1.00,Fixed,0.0789,,0.00,,True,True,59.18,11.43
04/03/2020 12:04:52,Eversource,"Liberty Power Holdings, LLC",119306,False,19,36,,50.00,0.00,1.00,Fixed,0.0799,,0.00,$30 rebate after 6 months.,False,False,59.96,10.65
04/03/2020 12:04:52,Eversource,Town Square Energy,115946,False,20,22,,0.00,0.00,0.29,Fixed,0.0808,,0.00,,False,False,60.60,10.01
04/03/2020 12:04:52,Eversource,Sunwave Gas &amp; Power,118466,False,21,12,,50.00,0.00,0.29,Fixed,0.0816,,0.00,Offer designed for customers with 60% Load Factor energy consumption or better. Requires usage review and supplier approval. Contact supplier for details and information regarding cancellation fee.,False,False,61.16,9.45
04/03/2020 12:04:52,Eversource,Town Square Energy,118416,False,22,12,,0.00,0.00,0.29,Fixed,0.0827,,0.00,,False,False,62.03,8.58
04/03/2020 12:04:52,Eversource,"Clearview Electric, Inc.",111626,False,23,12,,50.00,0.00,1.00,Fixed,0.0829,,0.00,,True,False,62.18,8.43
04/03/2020 12:04:52,Eversource,North American Power,119236,False,24,14,,50.00,0.00,0.29,Fixed,0.0829,,0.00,,False,False,62.18,8.43
04/03/2020 12:04:52,Eversource,"Starion Energy, Inc.",114116,False,25,12,,0.00,0.00,0.29,Fixed,0.0829,,0.00,,False,True,62.18,8.43
04/03/2020 12:04:52,Eversource,Direct Energy,117611,False,26,18,,0.00,0.00,0.29,Fixed,0.0839,,0.00,,True,True,62.93,7.68
04/03/2020 12:04:52,Eversource,Town Square Energy,114731,False,27,24,,50.00,0.00,0.29,Fixed,0.0847,,0.00,,False,False,63.53,7.08
04/03/2020 12:04:52,Eversource,North American Power,119231,False,28,12,,50.00,0.00,0.29,Fixed,0.0849,,0.00,,False,False,63.68,6.93
04/03/2020 12:04:52,Eversource,"Starion Energy, Inc.",114121,False,29,12,,0.00,0.00,1.00,Fixed,0.0859,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,64.43,6.17
04/03/2020 12:04:52,Eversource,"Public Power, LLC",117926,False,30,24,,50.00,0.00,0.29,Fixed,0.0871,,0.00,,False,False,65.33,5.28
04/03/2020 12:04:52,Eversource,"Public Power, LLC",117931,False,31,36,,50.00,0.00,0.29,Fixed,0.0872,,0.00,,False,False,65.40,5.20
04/03/2020 12:04:52,Eversource,"Constellation NewEnergy, Inc.",119206,False,32,36,,50.00,0.00,0.29,Fixed,0.0879,,0.00,,False,False,65.93,4.67
04/03/2020 12:04:52,Eversource,Direct Energy,117606,False,33,12,,0.00,0.00,0.29,Fixed,0.0879,,0.00,,True,True,65.93,4.67
04/03/2020 12:04:52,Eversource,Direct Energy,117631,False,34,36,,0.00,0.00,0.29,Fixed,0.0879,,0.00,,True,True,65.93,4.67
04/03/2020 12:04:52,Eversource,"Public Power, LLC",117921,False,35,12,,50.00,0.00,0.29,Fixed,0.0880,,0.00,,False,False,66.00,4.61
04/03/2020 12:04:52,Eversource,"Discount Power, Inc.",119156,False,36,18,,50.00,0.00,1.00,Fixed,0.0899,,0.00,Includes monthly online shopping/dining rewards program.,True,True,67.43,3.17
04/03/2020 12:04:52,Eversource,"Verde Energy USA, Inc.",117196,False,37,12,,0.00,0.00,1.00,Fixed,0.0899,,0.00,Rebate offer.,True,True,67.43,3.17
04/03/2020 12:04:52,Eversource,"XOOM Energy Connecticut, LLC",117756,False,38,18,,50.00,0.00,0.29,Fixed,0.0899,,0.00,,False,False,67.43,3.17
04/03/2020 12:04:52,Eversource,Ambit Energy,114296,False,39,6,,0.00,0.00,0.29,Fixed,0.0900,,0.00,,False,False,67.50,3.11
04/03/2020 12:04:52,Eversource,Energy Rewards,118006,False,40,24,,50.00,0.00,1.00,Fixed,0.0919,,0.00,,False,False,68.93,1.67
04/03/2020 12:04:52,Eversource,Sunwave Gas &amp; Power,118551,False,41,5,,50.00,0.00,0.29,Fixed,0.0927,,0.00,,False,False,69.50,1.11
04/03/2020 12:04:52,Eversource,"Constellation NewEnergy, Inc.",119201,False,42,12,,50.00,0.00,0.29,Fixed,0.0929,,0.00,,False,False,69.68,0.92
04/03/2020 12:04:52,Eversource,Direct Energy,117636,False,43,24,,0.00,0.00,1.00,Fixed,0.0929,,0.00,,True,True,69.68,0.92
04/03/2020 12:04:52,Eversource,Energy Rewards,118001,False,44,12,,0.00,0.00,1.00,Fixed,0.0929,,0.00,,False,False,69.68,0.92
04/03/2020 12:04:52,Eversource,"XOOM Energy Connecticut, LLC",117741,False,45,12,,50.00,0.00,0.29,Fixed,0.0929,,0.00,,False,False,69.68,0.92
